"FilingID","Country/Authority"
1028663,"Canada - New Brunswick Securities Commission"
1035285,"Japan - Financial Services Agency"
1032064,"India - Securities and Exchange Board of India"
1032064,"Singapore - Monetary Authority of Singapore"
1036840,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1036840,"United Kingdom - Financial Conduct Authority"
1036100,"India - Securities and Exchange Board of India"
1036100,"Canada - Ontario Securities Commission"
1039824,"Canada - Alberta Securities Commission"
1039824,"Canada - Ontario Securities Commission"
1039824,"Other: DUBAI - DUBAI MERCANTILE EXCHANGE"
1039824,"Canada - Quebec, Financial Markets Authority"
1039824,"Canada - British Columbia Securities Commission"
1041341,"Ireland -  Central Bank of Ireland"
1041367,"Australia - Australian Securities and Investments Commission"
1031382,"United Kingdom - Financial Conduct Authority"
1031382,"South Africa - Financial Services Board"
1042042,"Bahamas - Securities Commission of the Bahamas"
1042042,"Other: FINANCIAL SERVICES COMMISSION, SOUTH KOREA"
1028391,"Other: TRG MANAGEMENT HONG KONG LIMITED- HONG KONG -(RELYING ADVISER) - HONG KONG SECURITIES AND FUTURES COMMISSION"
1028391,"Other: TRG VENTURE CAPITAL INTERNATIONAL INVESTMENT G.P. LIMITED (RELYING ADVISER) - JERSEY- JERSEY FINANCIAL SERVICES COMMISSION"
1028391,"Other: TRG MANAGEMENT UK LLP (RELYING ADVISER) - UNITED KINGDOM- UNITED KINGDOM FINANCIAL CONDUCT AUTHORITY"
1028391,"Other: TRG VENTURE CAPITAL INTERNATIONAL PARTNERSHIP G.P. LIMITED (RELYING ADVISER) - JERSEY- JERSEY FINANCIAL SERVICES COMMISSION"
1028391,"Other: TRG MANAGEMENT SINGAPORE PTE LTD - SINGAPORE (RELYING ADVISER) SINGAPORE MONETARY AUTHORITY"
1028391,"Other: TRG VENTURE CAPITAL INTERNATIONAL AFRICA FUND G.P. LIMITED - JERSEY - JERSEY FINANCIAL SERVICES COMMISSION"
1028467,"Canada - Ontario Securities Commission"
1027752,"Canada - Ontario Securities Commission"
1027752,"South Africa - Financial Services Board"
1028501,"United Kingdom - Financial Conduct Authority"
1026044,"United Kingdom - Financial Conduct Authority"
1029272,"Canada - Alberta Securities Commission"
1029272,"Canada - Ontario Securities Commission"
1029272,"Other: DUBAI - DUBAI MERCANTILE EXCHANGE"
1029272,"Canada - Quebec, Financial Markets Authority"
1029272,"Canada - British Columbia Securities Commission"
1027776,"China, People's Republic of - China Securities Regulatory Commission "
1034073,"Switzerland - Swiss Financial Market Supervisory Authority"
1040263,"Ireland -  Central Bank of Ireland"
1040959,"Canada - Ontario Securities Commission"
1040959,"Canada - Alberta Securities Commission"
1040959,"Other: DUBAI - DUBAI MERCANTILE EXCHANGE"
1040959,"Canada - Quebec, Financial Markets Authority"
1040959,"Canada - British Columbia Securities Commission"
1029982,"United Kingdom - Financial Conduct Authority"
1041380,"United Kingdom - Financial Conduct Authority"
1041380,"Ireland -  Central Bank of Ireland"
1041380,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1038338,"Ireland -  Central Bank of Ireland"
1038338,"Hong Kong - Securities and Futures Commission"
1042975,"Australia - Australian Securities and Investments Commission"
1043207,"Canada - Alberta Securities Commission"
1043207,"Canada - Nova Scotia Securities Commission"
1043207,"Canada - British Columbia Securities Commission"
1043207,"Australia - Australian Securities and Investments Commission"
1043207,"Ireland -  Central Bank of Ireland"
1043207,"Germany - German Federal Financial Supervisory Agency"
1043207,"Canada - Ontario Securities Commission"
1043207,"Canada - Manitoba Securities Commission"
1043207,"Canada - Quebec, Financial Markets Authority"
1043207,"France - Financial Markets Authority"
1040512,"Australia - Australian Securities and Investments Commission"
1040512,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1041383,"United Kingdom - Financial Conduct Authority"
1027367,"United Kingdom - Financial Conduct Authority"
1027408,"Bahamas - Securities Commission of the Bahamas"
1027408,"Other: FINANCIAL SERVICES COMMISSION, SOUTH KOREA"
1024494,"Ireland -  Central Bank of Ireland"
1027825,"Hong Kong - Securities and Futures Commission"
1027825,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1030790,"Australia - Australian Securities and Investments Commission"
1030661,"Ireland -  Central Bank of Ireland"
1034939,"Mauritius, Republic of - Financial Services Commission"
1034939,"Singapore - Monetary Authority of Singapore"
1035480,"Canada - Ontario Securities Commission"
1035480,"Canada - Quebec, Financial Markets Authority"
1035480,"Canada - Alberta Securities Commission"
1035480,"Canada - Saskatchewan Financial Services Commission"
1035480,"Canada - British Columbia Securities Commission"
1035426,"Other: ARIF - ASSOCIATION ROMANDE DES INTERMEDAIRES FINANCIERS"
1038260,"Other: UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
1038260,"Canada - Manitoba Securities Commission"
1038260,"Canada - Ontario Securities Commission"
1038260,"Canada - Alberta Securities Commission"
1038253,"Other: SOUTH KOREA- FINANCIAL SERVICES COMMISSION AND FINANCIAL SUPERVISORY SERVICE"
1038731,"Canada - Ontario Securities Commission"
1038731,"Japan - Financial Services Agency"
1038731,"Canada - Alberta Securities Commission"
1038731,"Canada - British Columbia Securities Commission"
1038731,"Canada - Manitoba Securities Commission"
1038731,"Canada - Saskatchewan Financial Services Commission"
1038731,"Canada - Nova Scotia Securities Commission"
1038731,"Canada - Quebec, Financial Markets Authority"
1038731,"United Kingdom - Financial Conduct Authority"
1039223,"Canada - Ontario Securities Commission"
1039223,"Canada - Manitoba Securities Commission"
1039223,"Canada - Saskatchewan Financial Services Commission"
1039223,"Canada - British Columbia Securities Commission"
1039223,"Canada - Alberta Securities Commission"
1039223,"Canada - Quebec, Financial Markets Authority"
1039223,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1035561,"Ireland -  Central Bank of Ireland"
1035561,"Switzerland - Swiss Financial Market Supervisory Authority"
1042675,"United Kingdom - Financial Conduct Authority"
1043290,"Canada - Ontario Securities Commission"
1043290,"Canada - British Columbia Securities Commission"
1043290,"Other: JAPAN - KANTO LOCAL FINANCIAL BUREAU"
1043290,"Canada - Quebec, Financial Markets Authority"
1043290,"Canada - Alberta Securities Commission"
1027920,"Netherlands - The Netherlands Authority for the Financial Markets"
1027920,"Ireland -  Central Bank of Ireland"
1025576,"Ireland -  Central Bank of Ireland"
1025576,"Canada - Ontario Securities Commission"
1025576,"Germany - German Federal Financial Supervisory Agency"
1025576,"Canada - British Columbia Securities Commission"
1025576,"Canada - Quebec, Financial Markets Authority"
1025576,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1030659,"United Kingdom - Financial Conduct Authority"
1032767,"Canada - Ontario Securities Commission"
1034351,"Ireland -  Central Bank of Ireland"
1036065,"Other: COMMONWEALTH OF THE NORTHERN MARIANA ISLANDS"
1036065,"Other: GOVERNMENT OF GUAM - DEPARTMENT OF REVENUE AND TAXATION"
1036210,"Singapore - Monetary Authority of Singapore"
1036868,"India - Securities and Exchange Board of India"
1039549,"Canada - Alberta Securities Commission"
1039549,"Canada - Ontario Securities Commission"
1039549,"Other: DUBAI - DUBAI MERCANTILE EXCHANGE"
1039549,"Canada - Quebec, Financial Markets Authority"
1039549,"Canada - British Columbia Securities Commission"
1037248,"Cayman Islands - Cayman Islands Monetary Authority"
1042718,"Dubai - Dubai Financial Services Authority"
1042718,"Other: SWISS FEDERAL BANKING COMMISSION"
1042718,"Other: SWISS NATIONAL BANK"
1042718,"Other: SUPERINTENDENCIA FINANCIERA DE COLOMBIA"
1042718,"Australia - Australian Securities and Investments Commission"
1042718,"China, People's Republic of - China Securities Regulatory Commission "
1042718,"Taiwan - Financial Supervisory Commission"
1042718,"Other: TAIWAN - THE CENTRAL BANK OF REPUBLIC OF CHINA"
1042718,"India - Securities and Exchange Board of India"
1042718,"Singapore - Monetary Authority of Singapore"
1042718,"Italy - National Stock Exchange Commission"
1031389,"United Kingdom - Financial Conduct Authority"
1031390,"Other: DE NEDERLANDSCHE BANK, NV NETHERLANDS"
1031390,"Other: DUBAI MERCANTILE EXCHANGE, DUBAI"
1035498,"Canada - Ontario Securities Commission"
1035498,"Canada - Manitoba Securities Commission"
1035498,"Canada - Saskatchewan Financial Services Commission"
1035498,"Canada - British Columbia Securities Commission"
1035498,"Canada - Alberta Securities Commission"
1035498,"Canada - Quebec, Financial Markets Authority"
1035498,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1040438,"Cayman Islands - Cayman Islands Monetary Authority"
1041138,"Canada - Alberta Securities Commission"
1041138,"Canada - British Columbia Securities Commission"
1041138,"Canada - Ontario Securities Commission"
1041138,"Canada - Manitoba Securities Commission"
1041138,"Canada - New Brunswick Securities Commission"
1041138,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1041138,"Canada - Nova Scotia Securities Commission"
1041138,"Canada - Quebec, Financial Markets Authority"
1041138,"Canada - Saskatchewan Financial Services Commission"
1041138,"Canada - Prince Edward Island, Securities Office"
1041887,"Ireland -  Central Bank of Ireland"
1041887,"Australia - Australian Securities and Investments Commission"
1027566,"Japan - Financial Services Agency"
1027566,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1027565,"Japan - Financial Services Agency"
1027565,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1028818,"Canada - Nova Scotia Securities Commission"
1028818,"Canada - Yukon Territories, Registrar of Securities"
1028818,"Canada - Alberta Securities Commission"
1028818,"Canada - British Columbia Securities Commission"
1028818,"Canada - Quebec, Financial Markets Authority"
1028818,"Canada - Ontario Securities Commission"
1031435,"Switzerland - Swiss Financial Market Supervisory Authority"
1031538,"Hong Kong - Securities and Futures Commission"
1032146,"Canada - Ontario Securities Commission"
1032972,"Canada - Quebec, Financial Markets Authority"
1032972,"Canada - Ontario Securities Commission"
1032972,"Canada - Manitoba Securities Commission"
1033493,"Canada - Quebec, Financial Markets Authority"
1033493,"Canada - Ontario Securities Commission"
1033493,"Canada - Alberta Securities Commission"
1033493,"Canada - British Columbia Securities Commission"
1033493,"Canada - Nova Scotia Securities Commission"
1033493,"Australia - Australian Securities and Investments Commission"
1031862,"United Kingdom - Financial Conduct Authority"
1032418,"Canada - Alberta Securities Commission"
1032418,"India - Securities and Exchange Board of India"
1032418,"Canada - Quebec, Financial Markets Authority"
1038645,"India - Securities and Exchange Board of India"
1038645,"Canada - Quebec, Financial Markets Authority"
1038645,"Canada - Alberta Securities Commission"
1036596,"Dubai - Dubai Financial Services Authority"
1041107,"Other: LONE STAR GLOBAL ACQUISITIONS, LTD., THE RELYING ADVISER, IS REGISTERED WITH THE BERMUDA MONETARY AUTHORITY"
1042307,"Canada - Alberta Securities Commission"
1042307,"Canada - Ontario Securities Commission"
1042307,"Canada - British Columbia Securities Commission"
1042307,"Canada - Manitoba Securities Commission"
1042307,"Canada - New Brunswick Securities Commission"
1042307,"Canada - Northwest Territories, Office of the Registrar of Securities"
1042307,"Canada - Nova Scotia Securities Commission"
1042307,"Canada - Quebec, Financial Markets Authority"
1042307,"Canada - Saskatchewan Financial Services Commission"
1042307,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1042307,"Canada - Yukon Territories, Registrar of Securities"
1029180,"United Kingdom - Financial Conduct Authority"
1029180,"Germany - German Federal Financial Supervisory Agency"
1029180,"Denmark - Danish Financial Supervisory Authority"
1029180,"Netherlands - The Netherlands Authority for the Financial Markets"
1040405,"Ireland -  Central Bank of Ireland"
1028094,"Japan - Financial Services Agency"
1028112,"United Kingdom - Financial Conduct Authority"
1028112,"Australia - Australian Securities and Investments Commission"
1028112,"Denmark - Danish Financial Supervisory Authority"
1028112,"Sweden - Swedish Financial Supervisory Authority"
1028112,"Finland - Financial Supervision Authority"
1028112,"Netherlands - The Netherlands Authority for the Financial Markets"
1028112,"Liechtenstein - Financial Market Authority"
1028112,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1028112,"France - Financial Markets Authority"
1028112,"Germany - German Federal Financial Supervisory Agency"
1028112,"Austria - Financial Market Authority"
1028112,"Belgium - Banking, Finance and Insurance Commission"
1028112,"Other: FINANTSINSPEKTSIOON, ESTONIA"
1028112,"Italy - National Stock Exchange Commission"
1028112,"Spain - National Commission of Securities Markets"
1028112,"Ireland -  Central Bank of Ireland"
1028112,"Portugal - Securities Market Commission"
1028112,"Norway - The Banking, Insurance and Securities Commission"
1028112,"Dubai - Dubai Financial Services Authority"
1028553,"Bermuda - Bermuda Monetary Authority"
1028792,"Ireland -  Central Bank of Ireland"
1030246,"Ireland -  Central Bank of Ireland"
1030246,"Netherlands - The Netherlands Authority for the Financial Markets"
1029663,"United Kingdom - Financial Conduct Authority"
1029663,"Dubai - Dubai Financial Services Authority"
1029663,"South Africa - Financial Services Board"
1029663,"Other: ITALY - COMMISSIONE NAZIONALE PER LE SOCIETÀ E LA BORSA"
1029663,"Germany - German Federal Financial Supervisory Agency"
1029663,"Netherlands - The Netherlands Authority for the Financial Markets"
1037079,"Other: UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
1037079,"Canada - Manitoba Securities Commission"
1037079,"Canada - Ontario Securities Commission"
1037079,"Canada - Alberta Securities Commission"
1035043,"Singapore - Monetary Authority of Singapore"
1036148,"Canada - Ontario Securities Commission"
1032173,"United Kingdom - Financial Conduct Authority"
1033295,"United Kingdom - Financial Conduct Authority"
1033295,"Canada - Ontario Securities Commission"
1034128,"United Kingdom - Financial Conduct Authority"
1034128,"Canada - Ontario Securities Commission"
1032512,"United Kingdom - Financial Conduct Authority"
1039762,"Ireland -  Central Bank of Ireland"
1027439,"Netherlands - The Netherlands Authority for the Financial Markets"
1027465,"United Kingdom - Financial Conduct Authority"
1031285,"Canada - Quebec, Financial Markets Authority"
1031285,"Canada - Ontario Securities Commission"
1031285,"Canada - Alberta Securities Commission"
1031285,"Canada - British Columbia Securities Commission"
1031285,"Canada - Prince Edward Island, Securities Office"
1036835,"Canada - Alberta Securities Commission"
1036835,"Canada - Ontario Securities Commission"
1036835,"Other: DUBAI - DUBAI MERCANTILE EXCHANGE"
1036835,"Canada - Quebec, Financial Markets Authority"
1036835,"Canada - British Columbia Securities Commission"
1033859,"Canada - Ontario Securities Commission"
1040937,"United Kingdom - Prudential Regulation Authority"
1040937,"United Kingdom - Financial Conduct Authority"
1030002,"United Kingdom - Financial Conduct Authority"
1042797,"Other: UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
1027694,"Ireland -  Central Bank of Ireland"
1027694,"Canada - Ontario Securities Commission"
1032768,"Ireland -  Central Bank of Ireland"
1032768,"United Kingdom - Financial Conduct Authority"
1032757,"India - Securities and Exchange Board of India"
1032757,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1032757,"China, People's Republic of - China Securities Regulatory Commission "
1029719,"Other: UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
1029719,"Canada - Ontario Securities Commission"
1029719,"Canada - Quebec, Financial Markets Authority"
1032749,"Switzerland - Swiss Financial Market Supervisory Authority"
1038656,"Canada - Alberta Securities Commission"
1038656,"Canada - Ontario Securities Commission"
1038656,"Canada - British Columbia Securities Commission"
1038656,"Canada - Manitoba Securities Commission"
1038656,"Canada - New Brunswick Securities Commission"
1038656,"Canada - Northwest Territories, Office of the Registrar of Securities"
1038656,"Canada - Nova Scotia Securities Commission"
1038656,"Canada - Quebec, Financial Markets Authority"
1038656,"Canada - Saskatchewan Financial Services Commission"
1038656,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1039506,"United Kingdom - Financial Conduct Authority"
1027847,"Canada - Ontario Securities Commission"
1027797,"United Kingdom - Financial Conduct Authority"
1028170,"United Kingdom - Financial Conduct Authority"
1028384,"Ireland -  Central Bank of Ireland"
1010987,"Hong Kong - Securities and Futures Commission"
1010987,"Ireland -  Central Bank of Ireland"
1030354,"Ireland -  Central Bank of Ireland"
1030354,"Canada - Ontario Securities Commission"
1030354,"Germany - German Federal Financial Supervisory Agency"
1030354,"Canada - British Columbia Securities Commission"
1030354,"Canada - Quebec, Financial Markets Authority"
1030354,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1030358,"Dubai - Dubai Financial Services Authority"
1030358,"Other: SWISS FEDERAL BANKING COMMISSION"
1030358,"Other: SWISS NATIONAL BANK"
1030358,"Other: SUPERINTENDENCIA FINANCIERA DE COLOMBIA"
1030358,"Australia - Australian Securities and Investments Commission"
1030358,"China, People's Republic of - China Securities Regulatory Commission "
1030358,"Taiwan - Financial Supervisory Commission"
1030358,"Other: TAIWAN - THE CENTRAL BANK OF REPUBLIC OF CHINA"
1030358,"India - Securities and Exchange Board of India"
1030358,"Singapore - Monetary Authority of Singapore"
1030358,"Italy - National Stock Exchange Commission"
1032135,"Hong Kong - Securities and Futures Commission"
1030626,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1034538,"Dubai - Dubai Financial Services Authority"
1034538,"Other: SWISS FEDERAL BANKING COMMISSION"
1034538,"Other: SWISS NATIONAL BANK"
1034538,"Other: SUPERINTENDENCIA FINANCIERA DE COLOMBIA"
1034538,"Australia - Australian Securities and Investments Commission"
1034538,"China, People's Republic of - China Securities Regulatory Commission "
1034538,"Taiwan - Financial Supervisory Commission"
1034538,"Other: TAIWAN - THE CENTRAL BANK OF REPUBLIC OF CHINA"
1034538,"India - Securities and Exchange Board of India"
1034538,"Singapore - Monetary Authority of Singapore"
1034538,"Italy - National Stock Exchange Commission"
1031904,"Switzerland - Swiss Financial Market Supervisory Authority"
1038124,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1038124,"Canada - New Brunswick Securities Commission"
1038124,"Canada - Ontario Securities Commission"
1038124,"Canada - Manitoba Securities Commission"
1038124,"Canada - Saskatchewan Financial Services Commission"
1038124,"Canada - Nova Scotia Securities Commission"
1038124,"Canada - Alberta Securities Commission"
1038124,"Canada - Prince Edward Island, Securities Office"
1038124,"Canada - British Columbia Securities Commission"
1038124,"Japan - Financial Services Agency"
1038124,"Ireland -  Central Bank of Ireland"
1038124,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1038124,"Canada - Quebec, Financial Markets Authority"
1029185,"United Kingdom - Financial Conduct Authority"
1034679,"Ireland -  Central Bank of Ireland"
1035189,"United Kingdom - Financial Conduct Authority"
1036327,"India - Securities and Exchange Board of India"
1036327,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1036327,"China, People's Republic of - China Securities Regulatory Commission "
1040076,"Guernsey - Guernsey Financial Services Commission"
1041379,"United Kingdom - Financial Conduct Authority"
1030424,"United Kingdom - Financial Conduct Authority"
1031249,"South Africa - Financial Services Board"
1031249,"United Kingdom - Financial Conduct Authority"
1031752,"Ireland -  Central Bank of Ireland"
1031752,"Guam - Department of Revenue and Taxation"
1034337,"United Kingdom - Financial Conduct Authority"
1034602,"Singapore - Monetary Authority of Singapore"
1036664,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1038913,"United Kingdom - Financial Conduct Authority"
1039218,"Canada - Ontario Securities Commission"
1039218,"Canada - Manitoba Securities Commission"
1039218,"Canada - Saskatchewan Financial Services Commission"
1039218,"Canada - British Columbia Securities Commission"
1039218,"Canada - Alberta Securities Commission"
1039218,"Canada - Quebec, Financial Markets Authority"
1039218,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1039959,"Isle of Man - Financial Supervision Commission"
1038234,"Australia - Australian Securities and Investments Commission"
1041422,"United Kingdom - Financial Conduct Authority"
1041193,"Canada - Ontario Securities Commission"
1041439,"United Kingdom - Financial Conduct Authority"
1043304,"Ireland -  Central Bank of Ireland"
1023220,"India - Securities and Exchange Board of India"
1029675,"Ireland -  Central Bank of Ireland"
1029675,"Canada - New Brunswick Securities Commission"
1029675,"Canada - Nova Scotia Securities Commission"
1029675,"Canada - Ontario Securities Commission"
1029675,"India - Securities and Exchange Board of India"
1025306,"United Kingdom - Financial Conduct Authority"
1030166,"Hong Kong - Securities and Futures Commission"
1031372,"Cayman Islands - Cayman Islands Monetary Authority"
1037390,"Other: ASSOCIATION ROMANDE DES INTERMÉDIAIRES FINANCIERS (ARIF) - SWITZERLAND"
1034076,"United Kingdom - Financial Conduct Authority"
1034076,"Australia - Australian Securities and Investments Commission"
1039005,"Canada - British Columbia Securities Commission"
1039005,"Canada - Alberta Securities Commission"
1039005,"Canada - Quebec, Financial Markets Authority"
1039005,"Canada - Ontario Securities Commission"
1042583,"Other: SEE SCHEDULE D, PAGE 5"
1040893,"Canada - Saskatchewan Financial Services Commission"
1040893,"Canada - Alberta Securities Commission"
1040893,"Canada - Manitoba Securities Commission"
1040893,"Canada - Quebec, Financial Markets Authority"
1040893,"Canada - British Columbia Securities Commission"
1040893,"Canada - Ontario Securities Commission"
1040893,"Canada - New Brunswick Securities Commission"
1040893,"Canada - Prince Edward Island, Securities Office"
1034803,"Australia - Australian Securities and Investments Commission"
1033192,"Australia - Australian Securities and Investments Commission"
1033192,"India - Securities and Exchange Board of India"
1035344,"Other: DE NEDERLANDSCHE BANK, NV NETHERLANDS"
1035344,"Other: DUBAI MERCANTILE EXCHANGE, DUBAI"
1038849,"Canada - Ontario Securities Commission"
1038849,"Canada - Alberta Securities Commission"
1038849,"Canada - British Columbia Securities Commission"
1038849,"Canada - Quebec, Financial Markets Authority"
1033025,"Bermuda - Bermuda Monetary Authority"
1040745,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1038269,"Ireland -  Central Bank of Ireland"
1031653,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1040669,"Singapore - Monetary Authority of Singapore"
1027400,"United Kingdom - Financial Conduct Authority"
1027400,"Ireland -  Central Bank of Ireland"
1023959,"Australia - Australian Securities and Investments Commission"
1022989,"Australia - Australian Securities and Investments Commission"
1028423,"Singapore - Monetary Authority of Singapore"
1028423,"Mauritius, Republic of - Financial Services Commission"
1033017,"Ireland -  Central Bank of Ireland"
1036243,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1036243,"China, People's Republic of - China Securities Regulatory Commission "
1036243,"Hong Kong - Securities and Futures Commission"
1041003,"Netherlands - The Netherlands Authority for the Financial Markets"
1043235,"Australia - Australian Securities and Investments Commission"
1027493,"Singapore - Monetary Authority of Singapore"
1031221,"France - Financial Markets Authority"
1031237,"Netherlands - The Netherlands Authority for the Financial Markets"
1022039,"Australia - Australian Securities and Investments Commission"
1040436,"Hong Kong - Securities and Futures Commission"
1039464,"Sweden - Swedish Financial Supervisory Authority"
1028883,"Hong Kong - Securities and Futures Commission"
1031810,"Ireland -  Central Bank of Ireland"
1031717,"Canada - Ontario Securities Commission"
1024575,"South Africa - Financial Services Board"
1024575,"United Kingdom - Financial Conduct Authority"
1024575,"Ireland -  Central Bank of Ireland"
1024575,"India - Securities and Exchange Board of India"
1024575,"Other: FINANCIAL SUPERVISORY COMMISSION IN KOREA"
1032816,"Canada - Ontario Securities Commission"
1032816,"Ireland -  Central Bank of Ireland"
1032816,"Taiwan - Financial Supervisory Commission"
1032816,"India - Securities and Exchange Board of India"
1032855,"United Kingdom - Financial Conduct Authority"
1037767,"Dubai - Dubai Financial Services Authority"
1037767,"Other: SWISS FEDERAL BANKING COMMISSION"
1037767,"Other: SWISS NATIONAL BANK"
1037767,"Other: SUPERINTENDENCIA FINANCIERA DE COLOMBIA"
1037767,"Australia - Australian Securities and Investments Commission"
1037767,"China, People's Republic of - China Securities Regulatory Commission "
1037767,"Taiwan - Financial Supervisory Commission"
1037767,"Other: TAIWAN - THE CENTRAL BANK OF REPUBLIC OF CHINA"
1037767,"India - Securities and Exchange Board of India"
1037767,"Singapore - Monetary Authority of Singapore"
1037767,"Italy - National Stock Exchange Commission"
1038572,"France - Financial Markets Authority"
1038768,"Australia - Australian Securities and Investments Commission"
1038819,"Canada - Ontario Securities Commission"
1038819,"Canada - Manitoba Securities Commission"
1038819,"Canada - Saskatchewan Financial Services Commission"
1038819,"Canada - British Columbia Securities Commission"
1038819,"Canada - Alberta Securities Commission"
1038819,"Canada - Quebec, Financial Markets Authority"
1038819,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1040206,"United Kingdom - Financial Conduct Authority"
1042814,"Canada - Ontario Securities Commission"
1042814,"Canada - Nova Scotia Securities Commission"
1042814,"Canada - Manitoba Securities Commission"
1042814,"Canada - Saskatchewan Financial Services Commission"
1042814,"Canada - New Brunswick Securities Commission"
1042814,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1042814,"Canada - Prince Edward Island, Securities Office"
1042814,"Canada - Quebec, Financial Markets Authority"
1042814,"Canada - Alberta Securities Commission"
1042814,"Canada - British Columbia Securities Commission"
1029151,"United Kingdom - Financial Conduct Authority"
1026808,"United Kingdom - Financial Conduct Authority"
1031268,"United Kingdom - Financial Conduct Authority"
1031268,"Canada - Ontario Securities Commission"
1033172,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1033172,"Other: HONG KONG- MANDATORY PROVIDENT FUND SCHEMES AUTHORITY"
1033172,"Hong Kong - Securities and Futures Commission"
1033172,"Other: PRC- FOR REPRESENTATIVE OFFICE APPROVED BY CHINA SECURITIES REGULATORY COMMISSION"
1033172,"Other: SOUTH KOREA - FOR REPRESENTATIVE OFFICE APPROVED BY MINISTRY OF STRATEGY AND FINANCE"
1036507,"Canada - Ontario Securities Commission"
1036507,"Japan - Financial Services Agency"
1036507,"Canada - Alberta Securities Commission"
1036507,"Canada - British Columbia Securities Commission"
1036507,"Canada - Manitoba Securities Commission"
1036507,"Canada - Saskatchewan Financial Services Commission"
1036507,"Canada - Nova Scotia Securities Commission"
1036507,"Canada - Quebec, Financial Markets Authority"
1036507,"United Kingdom - Financial Conduct Authority"
1038774,"India - Securities and Exchange Board of India"
1038657,"Canada - Ontario Securities Commission"
